rusher_nflId,rusher_name,rusher_pos,n_frames,n_plays,median_etbc,mean_etbc,min_etbc,pct_under_2sec,pct_under_1sec
52578,Broderick Washington,DT,625,34,6.970879798840844,6.658669804119958,0.5434628991987648,0.08,0.0128
48198,Bryan Mone,NT,1090,68,6.97328985282639,6.650219731657468,0.37814837431478376,0.0963302752293578,0.022935779816513763
41595,Mike Pennel,NT,121,7,6.975144158201393,6.3938433997714785,0.48293209659728786,0.10743801652892562,0.04132231404958678
35441,Ndamukong Suh,DE,4280,208,6.9847212415959365,6.661511304450555,0,0.10467289719626169,0.03130841121495327
52496,Jordan Elliott,DT,1423,78,6.993298999865517,6.650363349329561,0.5304993553505581,0.08292340126493324,0.014054813773717497
44991,Davon Godchaux,NT,2265,118,6.999989922869937,6.590397395176201,0,0.11699779249448124,0.018101545253863136
52522,Leki Fotu,DT,1315,66,7.022738434490245,6.760318157779614,0.6930411550970457,0.08897338403041825,0.015209125475285171
45011,D.J. Jones,DT,1680,93,7.051528913588641,6.58644511838774,0,0.10892857142857143,0.03154761904761905
52555,Khalid Kareem,DE,142,7,7.102261165827254,6.2591940831459105,0.673717042477324,0.18309859154929578,0.04929577464788732
38544,Michael Brockers,DE,2519,128,7.10302633389335,6.697430161748606,0,0.09845176657403731,0.0166732830488289
38619,Akiem Hicks,DT,1920,96,7.130685184737724,6.523994806473994,0,0.13072916666666667,0.0484375
43698,Woodrow Hamilton,DT,73,6,7.21920099495328,6.9845343955953405,1.653894158026567,0.0410958904109589,0
53575,Jamien Sherwood,ILB,93,5,7.226248586301377,6.844837924218421,0.9247762116833849,0.0967741935483871,0.010752688172043012
35442,Gerald McCoy,DT,91,5,7.23935703142898,6.852017203301113,1.362268008018587,0.04395604395604396,0
40253,Lerentee McCray,DE,90,6,7.241822718590905,6.937219147362916,1.4243170407170596,0.07777777777777778,0
52830,Eric Banks,DT,257,12,7.252459210075013,6.869958729766477,1.1536946405781863,0.05058365758754864,0
42560,Rakeem Nunez-Roches,DT,1715,96,7.259732719713077,6.840856378740163,0.34890268155955967,0.0793002915451895,0.01282798833819242
41449,Shamar Stephen,DE,1475,71,7.295522903167781,6.73828013199299,0.5497670387308402,0.10847457627118644,0.010847457627118645
48032,Michael Dogbe,DE,1078,51,7.324296445924125,6.819773321935349,0,0.09276437847866419,0.045454545454545456
52592,Bravvion Roy,DT,734,51,7.350746450136261,6.7639992370281234,0,0.10762942779291552,0.01907356948228883
47975,Isaiah Buggs,DE,792,52,7.3661903597715845,6.965431754328924,0.9342137369327155,0.056818181818181816,0.0012626262626262627
34777,Steve McLendon,NT,928,48,7.392332561030723,6.77953015249506,0.32139775867509907,0.10344827586206896,0.023706896551724137
53073,Teair Tart,DT,1471,87,7.3927756243406,6.852525976013825,0.32774181472590413,0.06254248810333107,0.01563562202583277
43938,Antwaun Woods,DT,158,12,7.415509261655858,6.746751770961589,0,0.08227848101265822,0.04430379746835443
48544,Shy Tuttle,DT,1604,90,7.423449025776125,6.871490398679019,0.4869878452926578,0.08229426433915212,0.007481296758104738
40171,Nicholas Williams,DE,2574,131,7.477851811805024,6.774329476552397,0,0.10528360528360528,0.020590520590520592
41336,Justin Ellis,DT,915,58,7.479274673246248,6.9454741320889815,0.43523995192741627,0.08087431693989071,0.006557377049180328
53470,Levi Onwuzurike,DE,842,50,7.490953098749651,6.802465794580274,0.5982355089692032,0.08194774346793349,0.011876484560570071
53621,Quinton Bohanna,DT,734,44,7.493864824294722,6.865921877153042,0.5630357446535368,0.09264305177111716,0.01634877384196185
42331,Efe Obada,DE,876,42,7.545419654349725,6.682367584420704,0.4874382977865759,0.1278538812785388,0.02968036529680365
47973,Armon Watts,NT,1714,86,7.703127390383775,6.759854001678915,0,0.11143523920653442,0.03267211201866978
53624,Roy Lopez,DT,1477,81,7.811582994420708,6.871479621593951,0,0.10629654705484089,0.018957345971563982
45203,Tashawn Bower,DE,75,5,7.813709224186951,7.204632949453136,1.5662744943952138,0.06666666666666667,0
41363,Brent Urban,DE,1440,78,7.940628801735326,6.942056172637837,0.35160834590252477,0.09722222222222222,0.02847222222222222
47867,Khalen Saunders,DT,1041,61,7.969603657852979,7.089769125973251,0.5039382396799403,0.07780979827089338,0.01633045148895293
42375,Malcom Brown,DT,1892,110,8.05475120904884,7.019644750302773,0,0.08456659619450317,0.022727272727272728
41722,Josh Mauro,DE,372,15,8.174906928318848,7.20025884650545,1.3568893421802073,0.03494623655913978,0
41919,Zach Kerr,DT,310,18,8.21020575767864,7.20684976628392,0.9420534483885382,0.05161290322580645,0.0064516129032258064
40001,Margus Hunt,DT,89,5,8.219198100761426,6.669671452591772,0.47383369446392803,0.20224719101123595,0.056179775280898875
52640,Carlos Davis,DT,174,9,8.231108018979112,6.868104246672489,0.5788128975227921,0.10919540229885058,0.028735632183908046
53501,Alim McNeill,NT,938,59,8.249376386864686,6.985395755342065,0.39233679293032053,0.09594882729211088,0.024520255863539446
43409,David Onyemata,DT,329,14,8.339681087486577,7.055215662993192,0.5641575988114228,0.10030395136778116,0.02735562310030395
53900,Naquan Jones,DT,1228,64,8.349808402692831,7.256644941897375,0.7163589546635263,0.04804560260586319,0.007328990228013029
52829,Breiden Fehoko,NT,153,6,8.368019287167384,6.9222255451925765,0.6824067612756849,0.11764705882352941,0.0457516339869281
35449,Tyson Alualu,DE,739,36,8.62505606430503,7.095468195529021,0,0.10960757780784844,0.037889039242219216
46232,Tim Settle,DT,1136,46,8.729395714181841,7.031266584634782,0.6729948689772565,0.11443661971830986,0.02112676056338028
44955,Carlos Watkins,DE,1433,82,8.973832858633422,7.340757950046289,0.6467392998483903,0.05792044661549198,0.0104675505931612
52503,McTelvin Agim,DE,402,20,9.408397546121487,7.56606804327319,0.6105566119031037,0.04975124378109453,0.007462686567164179
46796,Demone Harris,DE,145,7,9.602977717574634,7.36183676937362,0.5425377917721764,0.08275862068965517,0.041379310344827586
43392,Sheldon Day,DT,77,5,10,8.411616948599875,3.0445258671416493,0,0
45414,Eli Ankou,DT,125,6,10,8.229466836120507,2.250674974769186,0,0
46209,Maurice Hurst,DT,118,9,10,8.163136447686751,0.83991472548183,0.05084745762711865,0.01694915254237288
52887,David Moa,DT,89,5,10,7.545419454437756,1.1020779748559248,0.14606741573033707,0
53546,Bobby Brown,NT,132,7,10,8.09314829635678,1.8546451136044684,0.03787878787878788,0
